s1	Scaffolds_6	146	85106	0.000943	86699914	0.960247	l
s1	Scaffolds_754	147	85006	0.000941	86784920	0.961188	l
s1	Scaffolds_12	148	81392	0.000901	86866312	0.962090	l
s1	Scaffolds_374	149	75402	0.000835	86941714	0.962925	l
s1	Scaffolds_155	150	73930	0.000819	87015644	0.963743	l
s1	Scaffolds_119	151	73423	0.000813	87089067	0.964557	l
s1	Scaffolds_591	152	73357	0.000812	87162424	0.965369	l
s1	Scaffolds_987	153	67846	0.000751	87230270	0.966121	l
s1	Scaffolds_666	154	67645	0.000749	87297915	0.966870	l
s1	Scaffolds_18	155	66613	0.000738	87364528	0.967608	l
s1	Scaffolds_32	156	66567	0.000737	87431095	0.968345	l
s1	Scaffolds_25	157	66077	0.000732	87497172	0.969077	l
s1	Scaffolds_110	158	65322	0.000723	87562494	0.969800	l
s1	Scaffolds_152	159	63752	0.000706	87626246	0.970506	l
s1	Scaffolds_107	160	63739	0.000706	87689985	0.971212	l
s1	Scaffolds_156	161	62392	0.000691	87752377	0.971903	l
s1	Scaffolds_848	162	61915	0.000686	87814292	0.972589	l
s1	Scaffolds_74	163	60570	0.000671	87874862	0.973260	l
s1	Scaffolds_719	164	58767	0.000651	87933629	0.973911	l
s1	Scaffolds_830	165	57414	0.000636	87991043	0.974546	l
s1	Scaffolds_51	166	54569	0.000604	88045612	0.975151	l
s1	Scaffolds_334	167	54538	0.000604	88100150	0.975755	l
s1	Scaffolds_213	168	54083	0.000599	88154233	0.976354	l
s1	Scaffolds_67	169	53212	0.000589	88207445	0.976943	l
s1	Scaffolds_114	170	52897	0.000586	88260342	0.977529	l
s1	Scaffolds_227	171	51383	0.000569	88311725	0.978098	l
s1	Scaffolds_38	172	51337	0.000569	88363062	0.978667	l
s1	Scaffolds_47	173	51088	0.000566	88414150	0.979233	l
s1	Scaffolds_684	174	48340	0.000535	88462490	0.979768	l
s1	Scaffolds_459	175	47937	0.000531	88510427	0.980299	l
s1	Scaffolds_33	176	47309	0.000524	88557736	0.980823	l
s1	Scaffolds_19	177	46379	0.000514	88604115	0.981337	l
s1	Scaffolds_674	178	45262	0.000501	88649377	0.981838	l
s1	Scaffolds_261	179	43602	0.000483	88692979	0.982321	l
s1	Scaffolds_48	180	42844	0.000475	88735823	0.982795	l
s1	Scaffolds_27	181	41945	0.000465	88777768	0.983260	l
s1	Scaffolds_900	182	41337	0.000458	88819105	0.983718	l
s1	Scaffolds_256	183	39310	0.000435	88858415	0.984153	l
s1	Scaffolds_26	184	38818	0.000430	88897233	0.984583	l
s1	Scaffolds_198	185	36572	0.000405	88933805	0.984988	l
s1	Scaffolds_90	186	36408	0.000403	88970213	0.985391	l
s1	Scaffolds_324	187	35664	0.000395	89005877	0.985786	l
s1	Scaffolds_151	188	35084	0.000389	89040961	0.986175	l
s1	Scaffolds_194	189	35062	0.000388	89076023	0.986563	l
s1	Scaffolds_330	190	33737	0.000374	89109760	0.986937	l
s1	Scaffolds_428	191	33378	0.000370	89143138	0.987307	l
s1	Scaffolds_460	192	33105	0.000367	89176243	0.987673	l
s1	Scaffolds_180	193	32862	0.000364	89209105	0.988037	l
s1	Scaffolds_880	194	32862	0.000364	89241967	0.988401	l
s1	Scaffolds_64	195	32001	0.000354	89273968	0.988756	l
s1	Scaffolds_255	196	31225	0.000346	89305193	0.989101	l
s1	Scaffolds_529	197	31225	0.000346	89336418	0.989447	l
s1	Scaffolds_131	198	30539	0.000338	89366957	0.989785	l
s1	Scaffolds_89	199	28527	0.000316	89395484	0.990101	l
s1	Scaffolds_276	200	27174	0.000301	89422658	0.990402	l
s1	Scaffolds_68	201	25947	0.000287	89448605	0.990690	l
s1	Scaffolds_185	202	25531	0.000283	89474136	0.990973	l
s1	Scaffolds_238	203	25380	0.000281	89499516	0.991254	l
s1	Scaffolds_303	204	25380	0.000281	89524896	0.991535	l
s1	Scaffolds_338	205	25252	0.000280	89550148	0.991814	l
s1	Scaffolds_367	206	24734	0.000274	89574882	0.992088	l
s1	Scaffolds_201	207	24441	0.000271	89599323	0.992359	l
s1	Scaffolds_91	208	24122	0.000267	89623445	0.992626	l
s1	Scaffolds_29	209	23980	0.000266	89647425	0.992892	l
s1	Scaffolds_171	210	23012	0.000255	89670437	0.993147	l
s1	Scaffolds_357	211	23012	0.000255	89693449	0.993402	l
s1	Scaffolds_252	212	22306	0.000247	89715755	0.993649	l
s1	Scaffolds_776	213	22306	0.000247	89738061	0.993896	l
s1	Scaffolds_347	214	21628	0.000240	89759689	0.994135	l
s1	Scaffolds_485	215	21606	0.000239	89781295	0.994374	l
s1	Scaffolds_535	216	21026	0.000233	89802321	0.994607	l
s1	Scaffolds_858	217	20521	0.000227	89822842	0.994835	l
s1	Scaffolds_603	218	20262	0.000224	89843104	0.995059	l
s1	Scaffolds_1037	219	19849	0.000220	89862953	0.995279	l
s1	Scaffolds_751	220	19523	0.000216	89882476	0.995495	l
s1	Scaffolds_580	221	19393	0.000215	89901869	0.995710	l
s1	Scaffolds_849	222	19320	0.000214	89921189	0.995924	l
s1	Scaffolds_411	223	19205	0.000213	89940394	0.996137	l
s1	Scaffolds_354	224	18516	0.000205	89958910	0.996342	l
s1	Scaffolds_157	225	17870	0.000198	89976780	0.996540	l
s1	Scaffolds_287	226	17442	0.000193	89994222	0.996733	l
s1	Scaffolds_380	227	17123	0.000190	90011345	0.996922	l
s2	TwiV4.001	1	27419307	0.217290	27419307	0.217290	l
s2	TwiV4.002	2	21058398	0.166882	48477705	0.384172	l
s2	TwiV4.003	3	12839611	0.101750	61317316	0.485922	l
s2	TwiV4.004	4	6726358	0.053304	68043674	0.539227	l
s2	TwiV4.005	5	6702609	0.053116	74746283	0.592343	l
s2	TwiV4.006	6	6415494	0.050841	81161777	0.643184	l
s2	TwiV4.007	7	6158071	0.048801	87319848	0.691985	l
s2	TwiV4.008	8	5558250	0.044048	92878098	0.736032	l
s2	TwiV4.009	9	4822599	0.038218	97700697	0.774250	l
s2	TwiV4.010	10	2994601	0.023731	100695298	0.797981	l
s2	TwiV4.011	11	2820404	0.022351	103515702	0.820332	l
s2	TwiV4.012	12	1563853	0.012393	105079555	0.832725	l
s2	TwiV4.013	13	1407399	0.011153	106486954	0.843878	l
s2	TwiV4.014	14	936240	0.007419	107423194	0.851298	l
s2	TwiV4.015	15	842057	0.006673	108265251	0.857971	l
s2	TwiV4.016	16	772841	0.006125	109038092	0.864095	l
s2	TwiV4.017	17	607771	0.004816	109645863	0.868912	l
s2	TwiV4.018	18	532971	0.004224	110178834	0.873136	l
s2	TwiV4.019	19	402311	0.003188	110581145	0.876324	l
s2	TwiV4.020	20	389309	0.003085	110970454	0.879409	l
s2	TwiV4.021	21	346265	0.002744	111316719	0.882153	l
s2	TwiV4.022	22	340299	0.002697	111657018	0.884850	l
s2	TwiV4.023	23	315686	0.002502	111972704	0.887351	l
s2	TwiV4.024	24	307285	0.002435	112279989	0.889787	l
s2	TwiV4.025	25	289014	0.002290	112569003	0.892077	l
s2	TwiV4.026	26	277778	0.002201	112846781	0.894278	l
s2	TwiV4.027	27	273232	0.002165	113120013	0.896444	l
s2	TwiV4.028	28	264249	0.002094	113384262	0.898538	l
s2	TwiV4.029	29	238756	0.001892	113623018	0.900430	l
s2	TwiV4.030	30	220598	0.001748	113843616	0.902178	l
s2	TwiV4.031	31	207788	0.001647	114051404	0.903825	l
s2	TwiV4.032	32	199396	0.001580	114250800	0.905405	l
s2	TwiV4.033	33	198637	0.001574	114449437	0.906979	l
s2	TwiV4.034	34	197284	0.001563	114646721	0.908542	l
s2	TwiV4.035	35	197137	0.001562	114843858	0.910105	l
s2	TwiV4.036	36	197100	0.001562	115040958	0.911666	l
s2	TwiV4.037	37	186324	0.001477	115227282	0.913143	l
s2	TwiV4.038	38	182762	0.001448	115410044	0.914591	l
s2	TwiV4.039	39	181510	0.001438	115591554	0.916030	l
s2	TwiV4.040	40	172819	0.001370	115764373	0.917399	l
s2	TwiV4.041	41	170212	0.001349	115934585	0.918748	l
s2	TwiV4.042	42	157252	0.001246	116091837	0.919994	l
s2	TwiV4.043	43	153155	0.001214	116244992	0.921208	l
s2	TwiV4.044	44	148715	0.001179	116393707	0.922387	l
s2	TwiV4.045	45	144403	0.001144	116538110	0.923531	l
s2	TwiV4.046	46	144325	0.001144	116682435	0.924675	l
s2	TwiV4.047	47	143725	0.001139	116826160	0.925814	l
s2	TwiV4.048	48	142488	0.001129	116968648	0.926943	l
s2	TwiV4.049	49	137513	0.001090	117106161	0.928033	l
s2	TwiV4.050	50	135155	0.001071	117241316	0.929104	l
s2	TwiV4.051	51	133851	0.001061	117375167	0.930164	l
s2	TwiV4.052	52	130167	0.001032	117505334	0.931196	l
s2	TwiV4.053	53	127493	0.001010	117632827	0.932206	l
s2	TwiV4.054	54	123498	0.000979	117756325	0.933185	l
s2	TwiV4.055	55	122989	0.000975	117879314	0.934160	l
s2	TwiV4.056	56	122583	0.000971	118001897	0.935131	l
s2	TwiV4.057	57	117874	0.000934	118119771	0.936065	l
s2	TwiV4.058	58	117083	0.000928	118236854	0.936993	l
s2	TwiV4.059	59	112403	0.000891	118349257	0.937884	l
s2	TwiV4.060	60	111607	0.000884	118460864	0.938768	l
s2	TwiV4.061	61	111567	0.000884	118572431	0.939652	l
s2	TwiV4.062	62	110492	0.000876	118682923	0.940528	l
s2	TwiV4.063	63	109668	0.000869	118792591	0.941397	l
s2	TwiV4.064	64	104722	0.000830	118897313	0.942227	l
s2	TwiV4.065	65	102156	0.000810	118999469	0.943037	l
s2	TwiV4.066	66	101441	0.000804	119100910	0.943840	l
s2	TwiV4.067	67	101120	0.000801	119202030	0.944642	l
s2	TwiV4.068	68	100107	0.000793	119302137	0.945435	l
s2	TwiV4.069	69	98695	0.000782	119400832	0.946217	l
s2	TwiV4.070	70	97873	0.000776	119498705	0.946993	l
s2	TwiV4.071	71	94084	0.000746	119592789	0.947738	l
s2	TwiV4.072	72	93421	0.000740	119686210	0.948479	l
s2	TwiV4.073	73	91159	0.000722	119777369	0.949201	l
s2	TwiV4.074	74	91147	0.000722	119868516	0.949923	l
s2	TwiV4.075	75	88740	0.000703	119957256	0.950627	l
s2	TwiV4.076	76	88337	0.000700	120045593	0.951327	l
g	g4431.t1	Scaffolds_23	g8862.t1	TwiV4.001	262.5	2994284.0	177.0
g	g4432.t1	Scaffolds_23	g8862.t1	TwiV4.001	1168.5	2994284.0	566.0
g	g4433.t1	Scaffolds_23	g8862.t1	TwiV4.001	2788.5	2994284.0	416.0
g	g4434.t1	Scaffolds_23	g8862.t1	TwiV4.001	4726.5	2994284.0	1060.0
g	g4435.t1	Scaffolds_23	g8865.t1	TwiV4.001	9186.5	3008662.0	564.0
g	g4436.t1	Scaffolds_23	g8865.t1	TwiV4.001	13023.5	3008662.0	165.0
g	g4437.t1	Scaffolds_23	g8866.t1	TwiV4.001	14061.0	3012769.0	237.0
g	g4438.t1	Scaffolds_23	g8866.t1	TwiV4.001	14637.5	3012769.0	132.0
g	g4439.t1	Scaffolds_23	g8866.t1	TwiV4.001	16333.5	3012769.0	488.0
g	g4440.t1	Scaffolds_23	g8867.t1	TwiV4.001	18933.5	3015751.0	278.0
g	g4441.t1	Scaffolds_23	g8868.t1	TwiV4.001	21460.5	3017908.0	657.0
g	g4442.t1	Scaffolds_23	g8869.t1	TwiV4.001	23287.0	3019895.0	246.0
g	g4443.t1	Scaffolds_23	g8870.t1	TwiV4.001	25220.0	3021256.0	223.0
g	g4444.t1	Scaffolds_23	g8872.t1	TwiV4.001	27636.0	3029196.0	195.0
g	g4446.t1	Scaffolds_23	g8876.t1	TwiV4.001	31101.0	3034679.0	393.0
g	g4447.t1	Scaffolds_23	g8877.t1	TwiV4.001	33753.5	3035874.0	447.0
g	g4448.t1	Scaffolds_23	g8878.t1	TwiV4.001	34857.0	3036962.0	509.0
g	g4449.t1	Scaffolds_23	g8879.t1	TwiV4.001	36339.0	3039857.5	300.0
g	g4450.t1	Scaffolds_23	g22469.t1	TwiV4.011	37889.0	1473942.5	206.0
g	g4451.t1	Scaffolds_23	g8879.t1	TwiV4.001	40805.0	3039857.5	696.0
g	g4452.t1	Scaffolds_23	g8880.t1	TwiV4.001	42406.0	3042376.0	287.0
g	g4453.t1	Scaffolds_23	g8881.t1	TwiV4.001	45743.5	3046080.0	1543.0
g	g4454.t1	Scaffolds_23	g8882.t1	TwiV4.001	51181.5	3052026.5	892.0
g	g4455.t1	Scaffolds_23	g8883.t1	TwiV4.001	55053.0	3055906.0	739.0
g	g4456.t1	Scaffolds_23	g8887.t1	TwiV4.001	62379.0	3065069.5	1383.0
g	g4457.t1	Scaffolds_23	g8890.t1	TwiV4.001	73863.5	3075688.0	695.0
g	g4458.t1	Scaffolds_23	g8891.t1	TwiV4.001	77948.5	3078796.5	223.0
g	g4459.t1	Scaffolds_23	g8892.t1	TwiV4.001	79633.5	3080166.0	376.0
g	g4460.t1	Scaffolds_23	g8893.t1	TwiV4.001	81908.5	3082528.0	874.0
g	g4461.t1	Scaffolds_23	g8894.t1	TwiV4.001	83908.5	3084653.5	234.0
g	g4462.t1	Scaffolds_23	g8895.t1	TwiV4.001	86777.5	3086278.5	246.0
g	g4463.t1	Scaffolds_23	g8896.t1	TwiV4.001	93095.0	3091882.5	1069.0
g	g4464.t1	Scaffolds_23	g8896.t1	TwiV4.001	97523.5	3091882.5	181.0
g	g4465.t1	Scaffolds_23	g8897.t1	TwiV4.001	99094.5	3097836.5	583.0
g	g4466.t1	Scaffolds_23	g8898.t1	TwiV4.001	100793.5	3099801.5	162.0
g	g4467.t1	Scaffolds_23	g8898.t1	TwiV4.001	101461.0	3099801.5	123.0
g	g4468.t1	Scaffolds_23	g8899.t1	TwiV4.001	102348.0	3101193.5	257.0
g	g4469.t1	Scaffolds_23	g8900.t1	TwiV4.001	106234.0	3105109.0	1651.0
g	g4470.t1	Scaffolds_23	g8901.t1	TwiV4.001	110574.5	3109843.5	686.0
g	g4471.t1	Scaffolds_23	g8903.t1	TwiV4.001	113641.5	3113983.5	682.0
g	g4472.t1	Scaffolds_23	g8904.t1	TwiV4.001	116608.0	3115690.0	326.0
g	g4473.t1	Scaffolds_23	g8905.t1	TwiV4.001	118272.0	3117790.0	538.0
g	g4474.t1	Scaffolds_23	g8906.t1	TwiV4.001	119671.5	3119494.5	283.0
g	g4475.t1	Scaffolds_23	g8907.t1	TwiV4.001	121431.5	3121346.0	429.0
g	g4476.t1	Scaffolds_23	g8909.t1	TwiV4.001	124456.0	3127637.0	1089.0
g	g4477.t1	Scaffolds_23	g8910.t1	TwiV4.001	127266.5	3130304.0	550.0
g	g4478.t1	Scaffolds_23	g8911.t1	TwiV4.001	130760.5	3134150.0	1048.0
g	g4479.t1	Scaffolds_23	g8912.t1	TwiV4.001	135847.0	3139479.0	340.0
g	g4480.t1	Scaffolds_23	g8913.t1	TwiV4.001	137214.0	3143082.0	134.0
g	g4481.t1	Scaffolds_23	g8914.t1	TwiV4.001	140111.0	3145520.5	832.0
g	g4482.t1	Scaffolds_23	g8916.t1	TwiV4.001	146440.5	3151572.5	1328.0
g	g4483.t1	Scaffolds_23	g8917.t1	TwiV4.001	151987.5	3157393.0	647.0
g	g4484.t1	Scaffolds_23	g8918.t1	TwiV4.001	156244.5	3163264.5	957.0
g	g4485.t1	Scaffolds_23	g8919.t1	TwiV4.001	159742.0	3168160.5	145.0
g	g4486.t1	Scaffolds_23	g8919.t1	TwiV4.001	160877.0	3168160.5	211.0
g	g4487.t1	Scaffolds_23	g8920.t1	TwiV4.001	162174.5	3170688.0	402.0
g	g4488.t1	Scaffolds_23	g8920.t1	TwiV4.001	163233.0	3170688.0	348.0
g	g4489.t1	Scaffolds_23	g8922.t1	TwiV4.001	165668.0	3174732.0	893.0
g	g4490.t1	Scaffolds_23	g8922.t1	TwiV4.001	167688.0	3174732.0	437.0
g	g4491.t1	Scaffolds_23	g8923.t1	TwiV4.001	169199.0	3177685.0	578.0
g	g4492.t1	Scaffolds_23	g8924.t1	TwiV4.001	170824.5	3179612.5	439.0
g	g4493.t1	Scaffolds_23	g8926.t1	TwiV4.001	176297.0	3185245.0	615.0
g	g4494.t1	Scaffolds_23	g8927.t1	TwiV4.001	181170.5	3190455.5	789.0
g	g4495.t1	Scaffolds_23	g8928.t1	TwiV4.001	185803.5	3196876.0	1009.0
g	g4496.t1	Scaffolds_23	g8928.t1	TwiV4.001	190490.5	3196876.0	767.0
g	g4497.t1	Scaffolds_23	g8929.t1	TwiV4.001	193626.0	3201933.0	399.0
g	g4498.t1	Scaffolds_23	g8930.t1	TwiV4.001	195178.5	3203493.5	286.0
g	g4499.t1	Scaffolds_23	g8931.t1	TwiV4.001	196575.5	3204976.0	391.0
g	g4500.t1	Scaffolds_23	g8932.t1	TwiV4.001	198304.0	3206671.5	191.0
g	g4501.t1	Scaffolds_23	g8933.t1	TwiV4.001	200658.5	3208593.5	474.0
g	g4502.t1	Scaffolds_23	g8934.t1	TwiV4.001	202063.0	3211057.0	144.0
g	g4503.t1	Scaffolds_23	g8935.t1	TwiV4.001	204755.5	3213830.5	699.0
g	g4504.t1	Scaffolds_23	g8936.t1	TwiV4.001	208183.0	3217781.0	315.0
g	g4505.t1	Scaffolds_23	g8936.t1	TwiV4.001	210323.0	3217781.0	120.0
g	g4506.t1	Scaffolds_23	g8937.t1	TwiV4.001	211568.0	3221384.0	283.0
g	g4507.t1	Scaffolds_23	g8938.t1	TwiV4.001	212953.5	3222844.5	181.0
g	g4508.t1	Scaffolds_23	g8938.t1	TwiV4.001	213456.5	3222844.5	196.0
g	g4509.t1	Scaffolds_23	g8939.t1	TwiV4.001	215178.5	3224927.5	682.0
g	g4510.t1	Scaffolds_23	g8940.t1	TwiV4.001	217855.5	3231110.0	107.0
g	g4511.t1	Scaffolds_23	g8940.t1	TwiV4.001	222269.0	3231110.0	1269.0
g	g4512.t1	Scaffolds_23	g8941.t1	TwiV4.001	227136.0	3237072.0	713.0
g	g4513.t1	Scaffolds_23	g8942.t1	TwiV4.001	228450.5	3238554.5	275.0
g	g4514.t1	Scaffolds_23	g8943.t1	TwiV4.001	230836.0	3240532.5	232.0
